name,profile_path,first_name,last_name,initials,birthday,birth_year,birth_place,is_ivy,height,movie_credits,tv_credits,popularity
Dave Bautista,/snk6JiXOOoRjPtHU5VMoy6qbd32.jpg,Dave,Bautista,DB,1969-01-18,1969.0,"Washington, D.C., USA",False,,Guardians of the Galaxy|Spectre|Guardians of the Galaxy Vol. 2|Blade Runner 2049|Dune,Smallville|Raw|See|WWE Superstars|10 Things Every Guy Should Experience|WXW Rage TV|Chuck|WWE SmackDown|Marvel Studios Legends|WWE 24|Late Night with Seth Meyers|Raw|WWE This Is Awesome|The Late Late Show with James Corden|Home Movie: The Princess Bride|WWE ECW|Head Case|WWE Velocity|WWE SmackDown|WWE Rivalries|WWE Untold|The Tonight Show Starring Jimmy Fallon|Raw|What We Do in the Shadows|The View|All That|Ruthless Aggression|Room 104|The Best of WWE|Running Wild with Bear Grylls|Jimmy Kimmel Live!|WWE Raw Classics|The Jennifer Hudson Show|Watch What Happens Live with Andy Cohen|The Oscars|Saturday Night's Main Event|Undertaker: The Last Ride|Wrestlemania Rewind|Raw|WWE SmackDown|WWE ECW|WWE Rivals|Dark Side of the Ring|MTV Movie & TV Awards,6.1066
Diane Lane,/6OfP3vFMuCL51zamFKgb8aS74hs.jpg,Diane,Lane,DL,1965-01-22,1965.0,"New York City, New York, USA",False,,Man of Steel|Batman v Superman: Dawn of Justice|Inside Out|Justice League|Zack Snyder's Justice League,Inside the Actors Studio|The Ellen DeGeneres Show|The Daily Show|LIVE with Kelly and Mark|Today|The Tyra Banks Show|The View|The Tonight Show with Jay Leno|Late Night with Conan O'Brien|Hallmark Hall of Fame|The Directors|The Oscars|Extrapolations|The Bonnie Hunt Show|Lonesome Dove|LIVE with Kelly and Mark|Intimate Portrait|House of Cards|Fallen Angels|Late Night with Seth Meyers|Y: The Last Man|The Frame|Watch What Happens Live with Andy Cohen|FEUD|The Late Show with Stephen Colbert|A Man in Full|The Jennifer Hudson Show|Amend: The Fight for America|The Romanoffs|Oldest Living Confederate Widow Tells All|Great Performances|Jimmy Kimmel Live!|Golden Globe Awards,6.1024
Haley Lu Richardson,/iTNWzU5FlKT8s0CBZQyMIvebBPh.jpg,Haley,Richardson,HLR,1995-03-07,1995.0,"Phoenix, Arizona, USA",False,,Split,Shake It Up|Law & Order: Special Victims Unit|Awkward.|Ravenswood|Recovery Road|The Late Late Show with James Corden|MTV Movie & TV Awards|The Kelly Clarkson Show|The Jennifer Hudson Show|The View|The White Lotus|PONIES|Made in Hollywood|Jimmy Kimmel Live!,6.0841
Ryan Reynolds,/trzgptffGvAlAT6MEu01fz47cLW.jpg,Ryan,Reynolds,RR,1976-10-23,1976.0,"Vancouver, British Columbia, Canada",False,,X-Men Origins: Wolverine|Deadpool 2|Deadpool,Two Guys and a Girl|This Morning|The Ellen DeGeneres Show|The Tony Danza Show|Family Guy|Jimmy Kimmel Live!|LIVE with Kelly and Mark|Today|The View|The Tonight Show with Jay Leno|Hillside|MADtv|Scrubs|Late Night with Conan O'Brien|Zeroman|Welcome to Wrexham|The Outer Limits|TNT Show|LIVE with Kelly and Mark|Saturday Night Live|Family Guy|Kids' Choice Awards|Corner Gas Animated|The Outer Limits|The X-Files|Late Night Berlin|My Next Guest Needs No Introduction with David Letterman|The Kelly Clarkson Show|In Cold Blood|The Graham Norton Show|The Reichen Show|All Town Aren't We|Watch What Happens Live with Andy Cohen|The Graham Norton Show|The John Larroquette Show|Entertainment Tonight|Saturday Night Live|Saturday Night Live|Underdogs|Running Man|Reunited Apart|American Auto|The Late Show with Stephen Colbert|Some Good News|Life of Kylie|Hot Ones|Jimmy Kimmel Live!|Late Night with Jimmy Fallon|The Tonight Show Starring Jimmy Fallon|Conan|Bedtime Stories with Ryan|Click|Top Gear|This Morning|Chicken Shop Date|Variety Studio: Actors on Actors|Chicken Shop Date|The Odyssey|Necaxa|Late Night with Seth Meyers|Have You Been Paying Attention?|People's Choice Awards|The Men in Blazers Show,6.0731
Holly Hunter,/kC7KX03VAWvogOCuwKbMo4V6TuU.jpg,Holly,Hunter,HH,1958-03-20,1958.0,"Conyers, Georgia, USA",False,,Batman v Superman: Dawn of Justice|The Incredibles|Incredibles 2,Inside the Actors Studio|The Ellen DeGeneres Show|LIVE with Kelly and Mark|The View|The Tonight Show with Jay Leno|Late Night with Conan O'Brien|Eco-Challenge|Saving Grace|Bless the Harts|The Oscars|Top of the Lake|Bonnie & Clyde|Skavlan|Intimate Portrait|Late Night with Seth Meyers|Here and Now|The Rosie O'Donnell Show|The Frame|Entertainment Tonight|Succession|Star Trek: Starfleet Academy|Mulligan|Watch What Happens Live with Andy Cohen|Off Camera with Sam Jones|The Comey Rule|Late Night with Jimmy Fallon|Mr. Mayor|Pixar Popcorn|Variety Studio: Actors on Actors|LEGO Pixar: BrickToons|American Experience|Big Mouth|Peep and the Big Wide World|The Late Show with Stephen Colbert,6.0652
Mads Mikkelsen,/AsX4bdvZ8UCayWTmAf9lAqOA8V7.jpg,Mads,Mikkelsen,MM,1965-11-22,1965.0,"Østerbro, Copenhagen, Denmark",False,,Casino Royale|Rogue One: A Star Wars Story|Doctor Strange,Unit One|Jimmy Kimmel Live!|Hannibal|Agnetas Nyårskarameller|Marvel Studios Legends|Skavlan|HideoTube|Klovn|Jimmy Kimmel Live!,5.9941
Tony Leung Chiu-wai,/nQbSQAws5BdakPEB5MtiqWVeaMV.jpg,Tony,Chiu-wai,TLC,1962-06-27,1962.0,"Hong Kong, China",False,,Shang-Chi and the Legend of the Ten Rings,Encounter with Fortune|The Emissary|Beyond the Rose Garden|Marvel Studios Legends|Marvel Studios Assembled|The Duke of Mount Deer|The Yang's Saga|Police Cadet|Where Heroes Dare|Two Most Honorable Knights|New Heavenly Sword and Dragon Sabre|The Modern Love Story|Golden Horse Awards|Bokura no Jidai|The Grand Canal|这一刻，梁朝伟对你说|The Super Power|Police Cadet 1988|Soldier of Fortune|Angels And Devils|The Rough Ride|It's A Long Way To Home|The Clones|Behind Silk Curtains|歷年TVB台慶經典回顧|最佳男主角,5.9638
Will Smith,/8TlKqbXYgHmmaEoPBJ7djJ8Rxxa.jpg,Will,Smith,WS,1968-09-25,1968.0,"Philadelphia, Pennsylvania, USA",False,,"I, Robot|The Pursuit of Happyness|Independence Day|Men in Black|Men in Black II|I Am Legend|Hancock|Men in Black 3|Suicide Squad|Aladdin","This Morning|Inside the Actors Studio|The One Show|All of Us|The Fresh Prince of Bel-Air|Today|LIVE with Kelly and Mark|Domenica In|The Tonight Show with Jay Leno|Amend: The Fight for America|The Early Show|American Chopper|Rock Concert|MADtv|The Shop|MTV Movie & TV Awards|Welcome to Earth|The Oscars|GMTV|TRL|Live from Studio Five|This Is Pop|Die Harald Schmidt Show|El hormiguero|Wetten, dass..?|Best Shape of My Life|Skavlan|The Tonight Show Starring Jimmy Fallon|The Oprah Conversation|The True Story of...|Rove|Red Table Talk|Pole to Pole with Will Smith|MTV Movie & TV Awards|Carpool Karaoke: The Series|The Graham Norton Show|ABC Afterschool Special|Late Night Berlin|Yo! MTV Raps|My Next Guest Needs No Introduction with David Letterman|One Strange Rock|The Tonight Show Starring Jimmy Fallon|The Reichen Show|Teen Choice Awards|Smash Hits Poll Winners Party|Happily Ever After: Fairy Tales for Every Child|Will Smith's Bucket List|The Graham Norton Show|James Cameron's Story of Science Fiction|The Magic Hour|The Johannes B. Kerner Show|Close Up with The Hollywood Reporter|The Daily Show|Hot Ones|Kids' Choice Awards|This Joka|Tony Awards|El hormiguero|Sarah Kuttner – Die Show|Golden Globe Awards|Top Gear|Variety Studio: Actors on Actors|The Grammys|Number One on the Call Sheet|Great Performances|BET Awards|Bel-Air",5.9495
Eva Green,/xCK90nAZWwElzmWwgvKyEwoCTrI.jpg,Eva,Green,EG,1980-07-06,1980.0,"Paris, France",False,,Casino Royale|Miss Peregrine's Home for Peculiar Children,Jimmy Kimmel Live!|Liaison|Télématin|Camelot|Penny Dreadful|The Luminaries|Faut Voir - L'hebdo cinéma|Today,5.9284
Sean Astin,/As3ctGUtBYmG4zj4Ifyrcqd71HP.jpg,Sean,Astin,SA,1971-02-25,1971.0,"Santa Monica, California, USA",False,,The Lord of the Rings: The Two Towers|The Lord of the Rings: The Return of the King|The Lord of the Rings: The Fellowship of the Ring,"Jeremiah|The Ellen DeGeneres Show|The Tony Danza Show|Perversions of Science|Best Week Ever|Jimmy Kimmel Live!|Monk|Meerkat Manor|Las Vegas|24|The View|The Tonight Show with Jay Leno|Masters of Science Fiction|Playing with Power: The Nintendo Story|Alphas|The Colour of Magic|Late Night with Conan O'Brien|Into the West|Special Agent Oso|The Witches of Oz|The Strain|Teenage Mutant Ninja Turtles|Scooby-Doo and Guess Who?|The Late Late Show with Craig Ferguson|Bunnicula|New Looney Tunes|MTV Movie & TV Awards|Penn Zero: Part-Time Hero|Kung Fu Panda: The Dragon Knight|The Epic Tales of Captain Underpants in Space|The Epic Tales of Captain Underpants in Space|Hercules|No Good Nick|Unlocked: The World of Games, Revealed|Beyond Stranger Things|The Epic Tales of Captain Underpants|The Big Bang Theory|Brooklyn Nine-Nine|The Reichen Show|The Conners|Stranger Things|NCIS|Robot Chicken|Sofia the First|Entertainment Tonight|Supergirl|Reunited Apart|Real Time with Bill Maher|Law & Order|Perry Mason|The Wonderful World of Disney|Con Man|My Name Is Earl|The Librarians|Justice League Action|Justice League Action|Mighty Monsterwheelies|Franklin & Bash|The Epic Tales of Captain Underpants in Space|American Men|Minecraft: Story Mode|Haha, You Clowns|Stranger Things",5.9025
Jamie Lee Curtis,/hOQXeDjTlPoTKc0TvJuNue7ZIuG.jpg,Jamie,Curtis,JLC,1958-11-22,1958.0,"Los Angeles, California, USA",False,,Knives Out,"The Drew Carey Show|Columbo|The Ellen DeGeneres Show|The Love Boat|Today|The View|E! True Hollywood Story|The Tonight Show with Jay Leno|Charlie's Angels|The Hardy Boys / Nancy Drew Mysteries|The Early Show|Mike's Super Short Show|Late Night with Conan O'Brien|Anything But Love|Turning the Tables with Robin Roberts|The Frank Skinner Show|Revealed with Jules Asner|The View|The Masked Singer|The Oscars|The Bonnie Hunt Show|New Girl|Scream Queens|Arnold|The Bear|Saturday Night Live|Intimate Portrait|The Late Late Show with James Corden|Wogan|Leute heute|Scarpetta|Jimmy Kimmel Live!|Variety Studio: Actors on Actors|The Kelly Clarkson Show|The Movies That Made Us|The Reichen Show|The Rosie O'Donnell Show|NCIS|Pigs Next Door|Eli Roth's History of Horror|El hormiguero|Tall Tales & Legends|The Oscars|The Graham Norton Show|Quincy, M.E.|Buck Rogers in the 25th Century|Operation Petticoat|Archer|Golden Globe Awards|The Megan Mullally Show|Golden Globe Awards|The Sticky|Golden Globe Awards|Today with Hoda & Jenna|Reno 911! Defunded|The Late Show with Stephen Colbert|Jeopardy!|Fridays|LIVE with Kelly and Mark|Jimmy Kimmel Live!",5.8819
Ralph Fiennes,/u29BOqiV5GCQ8k8WUJM50i9xlBf.jpg,Ralph,Fiennes,RF,1962-12-22,1962.0,"Ipswich, Suffolk, England, UK",False,,Schindler's List|Harry Potter and the Order of the Phoenix|Harry Potter and the Goblet of Fire|Harry Potter and the Deathly Hallows: Part 1|Harry Potter and the Deathly Hallows: Part 2|Skyfall|The Grand Budapest Hotel|Spectre,Inside the Actors Studio|The Daily Show|The Tonight Show with Jay Leno|Prime Suspect|The Directors|The Oscars|Late Night with Seth Meyers|The View|Arthouse|Tony Awards|Watch What Happens Live with Andy Cohen|The Tonight Show Starring Jimmy Fallon|The Frame|The Graham Norton Show|The Great War and the Shaping of the 20th Century|Parkinson|Variety Studio: Actors on Actors|Golden Globe Awards|The One Show|Sunday with Laura Kuenssberg,5.8588
Kate Mara,/xZYD8wYHMmN9dMMPiohnKEFoTGx.jpg,Kate,Mara,KM,1983-02-27,1983.0,"Bedford, New York, USA",False,,Iron Man 2|The Martian,American Horror Story|House of Cards|CSI: Miami|Nip/Tuck|CSI: Crime Scene Investigation|Tamron Hall|Law & Order: Special Victims Unit|Madigan Men|Class of '09|Black Mirror|24|Everwood|Moonbeam City|MTV Movie & TV Awards|T Takes: Brooklyn '09|Cold Case|The Kelly Clarkson Show|Law & Order|ARES: live|POSE|Entourage|Watch What Happens Live with Andy Cohen|The Tonight Show Starring Jimmy Fallon|A Teacher|Jimmy Kimmel Live!|Boston Public|Imperfect Women|Invincible,5.8481
Uma Thurman,/sBgAZWi3o4FsnaTvnTNtK6jpQcF.jpg,Uma,Thurman,UT,1970-04-29,1970.0,"Boston, Massachusetts, USA",False,,Kill Bill: Vol. 1|Kill Bill: Vol. 2|Pulp Fiction,The Daily Show|LIVE with Kelly and Mark|The View|Nature|Ant & Dec's Saturday Night Takeaway|Late Night with Conan O'Brien|The Oscars|Good Day Live|The Slap|The Graham Norton Show|The Tonight Show Starring Jimmy Fallon|Super Pumped: The Battle for Uber|Suspicion|Chambers|Imposters|The Reichen Show|Bambi|Smash|Watch What Happens Live with Andy Cohen|American Dad!|Unscripted|The Age Of Nature|Dexter: Resurrection|The Kelly Clarkson Show|The Future of Nature|Hot Ones Versus|Late Night with Seth Meyers,5.8366
Charlize Theron,/ie1KbeYFG5E0GVr1QP7tDNuXvga.jpg,Charlize,Theron,CT,1975-08-07,1975.0,"Benoni, Gauteng, South Africa",False,,Hancock|Prometheus|Mad Max: Fury Road|The Fate of the Furious,This Morning|Inside the Actors Studio|The Ellen DeGeneres Show|The Daily Show|Today|LIVE with Kelly and Mark|The Early Show|The Tonight Show with Jay Leno|The Colbert Report|The Colbert Report|Late Night with Conan O'Brien|Arrested Development|A Little Late with Lilly Singh|The Oscars|Between Two Ferns with Zach Galifianakis|Hyperdrive|Rove|MTV Movie & TV Awards|The Grand Tour|Chelsea|The Orville|The Drew Barrymore Show|Home Movie: The Princess Bride|Jimmy Kimmel Live!|The Kelly Clarkson Show|Leute heute|The Boys|RuPaul's Drag Race: Untucked|The Reichen Show|Hot Ones|Late Night with Seth Meyers|RuPaul's Drag Race|The Tonight Show Starring Jimmy Fallon|Watch What Happens Live with Andy Cohen|Goldene Kamera|The Graham Norton Show|Bambi|Desus & Mero|The Oscars|Entertainment Tonight|The View|Unapologetic with Aisha Tyler|The Graham Norton Show|Close Up with The Hollywood Reporter|Saturday Night Live|Variety Studio: Actors on Actors|The Studio|Hot Ones Versus|Late Night with Seth Meyers|Jimmy Kimmel Live!|Elle Style Awards,5.8286
Dwayne Johnson,/5QApZVV8FUFlVxQpIK3Ew6cqotq.jpg,Dwayne,Johnson,DJ,1972-05-02,1972.0,"Hayward, California, USA",False,,Fast & Furious 6|Furious 7|Moana|The Fate of the Furious|Jumanji: Welcome to the Jungle,That '70s Show|WWF Superstars|WWE SmackDown|Star Trek: Voyager|Hannah Montana|DAG|The Net|The Hero|The View|Transformers: Prime|Saturday Night Live|Cubed|The JBL and Cole Show|Entertainers with Byron Allen|Wake Up Call|Ballers|Lip Sync Battle|WWE 24|WWE Backstage|Punk'd|The Daily Show|Saturday Night Live|WWE This Is Awesome|MTV Movie & TV Awards|Soundtracks: Songs That Defined History|The Tonight Show Starring Jimmy Fallon|Power On: The Story of Xbox|The Graham Norton Show|Leute heute|The Ellen DeGeneres Show|Biography: WWE Legends|The Tonight Show with Jay Leno|Teen Choice Awards|Shark Week|The Titan Games|Watch What Happens Live with Andy Cohen|WWE Rivals|WWE Rivalries|The Graham Norton Show|Raw|Raw|LIVE with Kelly and Mark|BIANCA|Nightline|The Tonight Show Starring Jimmy Fallon|Jimmy Kimmel Live!|WWE Tough Enough|Entertainment Tonight|The Kelly Clarkson Show|Wizards of Waverly Place|On Air with Ryan Seacrest|Some Good News|WWE Heat|Young Rock|Callejeros|Player 54: Chasing the XFL Dream|Who Killed WCW?|Kids' Choice Awards|The Oscars|Cory in the House|Ruthless Aggression|The Best of WWE|Family Guy|WWE Confidential|IMDb on the Scene|Mr. McMahon|WWF Shotgun Saturday Night|WWF Shotgun Saturday Night|Raw|WWE Raw Top 10|Today with Hoda & Jenna|WWE SmackDown|Number One on the Call Sheet|WWE's Greatest Moments|WWE NXT|The Grammys|MTV Video Music Awards|Golden Globe Awards|#Room301|Wrestlemania Rewind|WWE: Unreal|WWE Old School|Dark Side of the Ring|Variety & CNN Actors on Actors|Jimmy Kimmel Live!|The Late Late Show with James Corden|People's Choice Awards,5.8269
Christian Bale,/gbcLQi7lQVaIF3WXNjW9Fqi84xZ.jpg,Christian,Bale,CB,1974-01-30,1974.0,"Haverfordwest, Pembrokeshire, Wales, UK",False,,The Dark Knight|Batman Begins|The Prestige|American Psycho|The Dark Knight Rises,"Heart of the Country|The Early Show|Wogan|The Late Late Show with Craig Kilborn|GMTV|E! True Hollywood Story|MTV Movie & TV Awards|Making of ""The Flowers of War""|Entertainment Tonight|Gotham Tonight|HBO First Look|Anastasia - The Mystery of Anna|Entertainment Tonight",5.7704
Walton Goggins,/5lcVMJbWrNDFiWa1WxK4oR8zwev.jpg,Walton,Goggins,WG,1971-11-10,1971.0,"Birmingham, Alabama, USA",False,,Django Unchained|The Hateful Eight|Ant-Man and the Wasp,"Hawaii|The Shield|CSI: Crime Scene Investigation|Justified|CSI: Miami|Beverly Hills, 90210|Criminal Minds|The Watcher|Community|Sons of Anarchy|The Righteous Gemstones|I'm a Virgo|SIX|Vice Principals|The Last Days of Ptolemy Grey|Fallout|The Big Bang Theory|@midnight with Chris Hardwick|Vanessa & Jan|Invincible|The Unicorn|Deep State|Late Night with Seth Meyers|Unsupervised|George & Tammy|JAG|American Dad!|The Sentinel|The Late Show with Stephen Colbert|Pacific Blue|Conan|Renegade|What If...?|Justified: City Primeval|The White Lotus|Saturday Night Live|Off Script with The Hollywood Reporter|The Emmy Awards|Late Night with Seth Meyers|LIVE with Kelly and Mark|The Tonight Show Starring Jimmy Fallon",5.7195
Daniel Craig,/iFerDZUmC5Fu26i4qI8xnUVEHc7.jpg,Daniel,Craig,DC,1968-03-02,1968.0,"Chester, Cheshire, England, UK",False,,Casino Royale|Skyfall|Spectre|Knives Out,Jimmy Kimmel Live!|The Daily Show|Today|LIVE with Kelly and Mark|Tales from the Crypt|The Tonight Show with Jay Leno|Heartbeat|Between the Lines|The Colbert Report|60 Minutes|The Late Show with Stephen Colbert|Covington Cross|The Hunger|Our Friends in the North|Zorro|The Oscars|Archangel|The Fortunes and Misfortunes of Moll Flanders|The Tonight Show Starring Jimmy Fallon|Sword of Honour|Drop the Dead Donkey|The Ice House|Leute heute|Goldene Kamera|Saturday Night Live|The Graham Norton Show|Saturday Night Live|Menschen|Being: Liverpool|The Last Leg|Variety Studio: Actors on Actors|Golden Globe Awards|Anglo Saxon Attitudes|Shockers|The Late Late Show with James Corden,5.7171
Kate Winslet,/9xDnfZrWhM67wJlQJEsOOjQzDUQ.jpg,Kate,Winslet,KW,1975-10-05,1975.0,"Reading, Berkshire, England, UK",False,,Eternal Sunshine of the Spotless Mind|Divergent|Insurgent|Avatar: The Way of Water|Titanic,Inside the Actors Studio|The Ellen DeGeneres Show|The One Show|Today|LIVE with Kelly and Mark|The View|Extras|The Tonight Show with Jay Leno|Dark Season|The Early Show|Late Night with Conan O'Brien|Get Back|The Oscars|GMTV|Mildred Pierce|Saturday Night Live|Who Do You Think You Are?|HBO First Look|Nature|Casualty|The Graham Norton Show|Leute heute|Trust|Running Wild with Bear Grylls|The Regime|The Tonight Show Starring Jimmy Fallon|Goldene Kamera|Bambi|Entertainment Tonight|Sunday with Laura Kuenssberg|I Am...|Close Up with The Hollywood Reporter|A World of Calm|Seitenblicke|Mare of Easttown|The Late Show with Stephen Colbert|Parkinson|Faut Voir - L'hebdo cinéma|Variety Studio: Actors on Actors|The Kelly Clarkson Show|C à vous|Golden Globe Awards|Anglo Saxon Attitudes|Fire and Water: Making the Avatar Films|Jimmy Kimmel Live!|Digman!|The Late Show with Stephen Colbert|Sunday with Laura Kuenssberg,5.7048
Michael B. Jordan,/515xNvaMC6xOEOlo0sFqW69ZqUH.jpg,Michael,Jordan,MBJ,1987-02-09,1987.0,"Santa Ana, California, USA",False,,Black Panther,"CSI: Crime Scene Investigation|The Wire|Cold Case|The View|Without a Trace|Burn Notice|Friday Night Lights|Cosby|The Daily Show|Love, Death & Robots|The Assistants|Saturday Night Live|What If...?|Marvel Studios Legends|Bones|Parenthood|The Boondocks|House|Law & Order: Criminal Intent|Lie to Me|All My Children|The Sopranos|The View|The Late Show with Stephen Colbert|Late Night with Seth Meyers|LIVE with Kelly and Mark|America the Beautiful|MTV Movie & TV Awards|The Late Late Show with James Corden|Ridiculousness|Hot Ones|Sherri|Close Up with The Hollywood Reporter|Running Wild with Bear Grylls|The Tonight Show Starring Jimmy Fallon|gen:LOCK|The Frame|The Graham Norton Show|Watch What Happens Live with Andy Cohen|Raising Dion|The Graham Norton Show|The Tonight Show Starring Jimmy Fallon|Off Camera with Sam Jones|The Oscars|Directors on Directors|Variety Studio: Actors on Actors|The American Film Institute Salute to ...|Number One on the Call Sheet|Hot Ones Versus|Entertainment Tonight|Variety & CNN Actors on Actors|Jimmy Kimmel Live!|People's Choice Awards|My Next Guest Needs No Introduction with David Letterman",5.6926
